LON,LAT,GAP
-106.0,28.2,360.00
-106.0,28.45,360.00
-106.0,28.7,360.00
-106.0,28.95,360.00
-106.0,29.2,360.00
-106.0,29.45,360.00
-106.0,29.7,360.00
-106.0,29.95,360.00
-106.0,30.2,360.00
-106.0,30.45,360.00
-106.0,30.7,360.00
-106.0,30.95,360.00
-106.0,31.2,360.00
-106.0,31.45,360.00
-106.0,31.7,360.00
-106.0,31.95,360.00
-106.0,32.2,360.00
-106.0,32.45,360.00
-106.0,32.7,360.00
-106.0,32.95,360.00
-106.0,33.2,360.00
-106.0,33.45,360.00
-106.0,33.7,360.00
-106.0,33.95,360.00
-106.0,34.2,360.00
-106.0,34.45,360.00
-106.0,34.7,360.00
-106.0,34.95,360.00
-106.0,35.2,360.00
-106.0,35.45,360.00
-106.0,35.7,360.00
-106.0,35.95,360.00
-106.0,36.2,360.00
-106.0,36.45,360.00
-105.75,28.2,360.00
-105.75,28.45,360.00
-105.75,28.7,360.00
-105.75,28.95,360.00
-105.75,29.2,360.00
-105.75,29.45,360.00
-105.75,29.7,360.00
-105.75,29.95,360.00
-105.75,30.2,360.00
-105.75,30.45,360.00
-105.75,30.7,360.00
-105.75,30.95,360.00
-105.75,31.2,360.00
-105.75,31.45,360.00
-105.75,31.7,360.00
-105.75,31.95,360.00
-105.75,32.2,360.00
-105.75,32.45,360.00
-105.75,32.7,360.00
-105.75,32.95,360.00
-105.75,33.2,360.00
-105.75,33.45,360.00
-105.75,33.7,360.00
-105.75,33.95,360.00
-105.75,34.2,360.00
-105.75,34.45,360.00
-105.75,34.7,360.00
-105.75,34.95,360.00
-105.75,35.2,360.00
-105.75,35.45,360.00
-105.75,35.7,360.00
-105.75,35.95,360.00
-105.75,36.2,360.00
-105.75,36.45,360.00
-105.5,28.2,360.00
-105.5,28.45,360.00
-105.5,28.7,360.00
-105.5,28.95,360.00
-105.5,29.2,360.00
-105.5,29.45,360.00
-105.5,29.7,360.00
-105.5,29.95,360.00
-105.5,30.2,360.00
-105.5,30.45,360.00
-105.5,30.7,360.00
-105.5,30.95,360.00
-105.5,31.2,360.00
-105.5,31.45,360.00
-105.5,31.7,360.00
-105.5,31.95,360.00
-105.5,32.2,360.00
-105.5,32.45,360.00
-105.5,32.7,360.00
-105.5,32.95,360.00
-105.5,33.2,360.00
-105.5,33.45,360.00
-105.5,33.7,360.00
-105.5,33.95,360.00
-105.5,34.2,360.00
-105.5,34.45,360.00
-105.5,34.7,360.00
-105.5,34.95,360.00
-105.5,35.2,360.00
-105.5,35.45,360.00
-105.5,35.7,360.00
-105.5,35.95,360.00
-105.5,36.2,360.00
-105.5,36.45,360.00
-105.25,28.2,360.00
-105.25,28.45,360.00
-105.25,28.7,360.00
-105.25,28.95,360.00
-105.25,29.2,360.00
-105.25,29.45,360.00
-105.25,29.7,360.00
-105.25,29.95,360.00
-105.25,30.2,360.00
-105.25,30.45,360.00
-105.25,30.7,360.00
-105.25,30.95,360.00
-105.25,31.2,360.00
-105.25,31.45,360.00
-105.25,31.7,360.00
-105.25,31.95,360.00
-105.25,32.2,360.00
-105.25,32.45,360.00
-105.25,32.7,360.00
-105.25,32.95,360.00
-105.25,33.2,360.00
-105.25,33.45,360.00
-105.25,33.7,360.00
-105.25,33.95,360.00
-105.25,34.2,360.00
-105.25,34.45,360.00
-105.25,34.7,360.00
-105.25,34.95,360.00
-105.25,35.2,360.00
-105.25,35.45,360.00
-105.25,35.7,360.00
-105.25,35.95,360.00
-105.25,36.2,360.00
-105.25,36.45,360.00
-105.0,28.2,360.00
-105.0,28.45,360.00
-105.0,28.7,360.00
-105.0,28.95,360.00
-105.0,29.2,360.00
-105.0,29.45,360.00
-105.0,29.7,360.00
-105.0,29.95,360.00
-105.0,30.2,360.00
-105.0,30.45,360.00
-105.0,30.7,360.00
-105.0,30.95,360.00
-105.0,31.2,360.00
-105.0,31.45,360.00
-105.0,31.7,175.77
-105.0,31.95,360.00
-105.0,32.2,360.00
-105.0,32.45,337.49
-105.0,32.7,360.00
-105.0,32.95,360.00
-105.0,33.2,360.00
-105.0,33.45,360.00
-105.0,33.7,360.00
-105.0,33.95,360.00
-105.0,34.2,360.00
-105.0,34.45,360.00
-105.0,34.7,360.00
-105.0,34.95,360.00
-105.0,35.2,360.00
-105.0,35.45,360.00
-105.0,35.7,360.00
-105.0,35.95,360.00
-105.0,36.2,360.00
-105.0,36.45,360.00
-104.75,28.2,360.00
-104.75,28.45,360.00
-104.75,28.7,360.00
-104.75,28.95,360.00
-104.75,29.2,360.00
-104.75,29.45,360.00
-104.75,29.7,360.00
-104.75,29.95,360.00
-104.75,30.2,360.00
-104.75,30.45,360.00
-104.75,30.7,360.00
-104.75,30.95,360.00
-104.75,31.2,360.00
-104.75,31.45,340.79
-104.75,31.7,324.09
-104.75,31.95,269.74
-104.75,32.2,248.67
-104.75,32.45,252.17
-104.75,32.7,340.66
-104.75,32.95,360.00
-104.75,33.2,360.00
-104.75,33.45,360.00
-104.75,33.7,360.00
-104.75,33.95,360.00
-104.75,34.2,360.00
-104.75,34.45,360.00
-104.75,34.7,360.00
-104.75,34.95,360.00
-104.75,35.2,360.00
-104.75,35.45,360.00
-104.75,35.7,360.00
-104.75,35.95,360.00
-104.75,36.2,360.00
-104.75,36.45,360.00
-104.5,28.2,360.00
-104.5,28.45,360.00
-104.5,28.7,360.00
-104.5,28.95,360.00
-104.5,29.2,360.00
-104.5,29.45,360.00
-104.5,29.7,360.00
-104.5,29.95,360.00
-104.5,30.2,360.00
-104.5,30.45,360.00
-104.5,30.7,360.00
-104.5,30.95,360.00
-104.5,31.2,360.00
-104.5,31.45,277.48
-104.5,31.7,126.05
-104.5,31.95,198.81
-104.5,32.2,155.88
-104.5,32.45,155.96
-104.5,32.7,307.43
-104.5,32.95,360.00
-104.5,33.2,360.00
-104.5,33.45,360.00
-104.5,33.7,360.00
-104.5,33.95,360.00
-104.5,34.2,360.00
-104.5,34.45,360.00
-104.5,34.7,360.00
-104.5,34.95,360.00
-104.5,35.2,360.00
-104.5,35.45,360.00
-104.5,35.7,360.00
-104.5,35.95,360.00
-104.5,36.2,360.00
-104.5,36.45,360.00
-104.25,28.2,360.00
-104.25,28.45,360.00
-104.25,28.7,360.00
-104.25,28.95,360.00
-104.25,29.2,360.00
-104.25,29.45,360.00
-104.25,29.7,360.00
-104.25,29.95,360.00
-104.25,30.2,360.00
-104.25,30.45,360.00
-104.25,30.7,360.00
-104.25,30.95,312.84
-104.25,31.2,288.81
-104.25,31.45,182.33
-104.25,31.7,65.32
-104.25,31.95,80.80
-104.25,32.2,81.57
-104.25,32.45,164.76
-104.25,32.7,248.82
-104.25,32.95,360.00
-104.25,33.2,360.00
-104.25,33.45,360.00
-104.25,33.7,360.00
-104.25,33.95,360.00
-104.25,34.2,360.00
-104.25,34.45,360.00
-104.25,34.7,360.00
-104.25,34.95,360.00
-104.25,35.2,360.00
-104.25,35.45,360.00
-104.25,35.7,360.00
-104.25,35.95,360.00
-104.25,36.2,360.00
-104.25,36.45,360.00
-104.0,28.2,360.00
-104.0,28.45,360.00
-104.0,28.7,360.00
-104.0,28.95,360.00
-104.0,29.2,355.07
-104.0,29.45,354.11
-104.0,29.7,358.11
-104.0,29.95,360.00
-104.0,30.2,360.00
-104.0,30.45,360.00
-104.0,30.7,360.00
-104.0,30.95,276.00
-104.0,31.2,200.48
-104.0,31.45,127.98
-104.0,31.7,24.82
-104.0,31.95,63.70
-104.0,32.2,89.97
-104.0,32.45,170.16
-104.0,32.7,198.84
-104.0,32.95,360.00
-104.0,33.2,360.00
-104.0,33.45,360.00
-104.0,33.7,360.00
-104.0,33.95,360.00
-104.0,34.2,360.00
-104.0,34.45,360.00
-104.0,34.7,360.00
-104.0,34.95,360.00
-104.0,35.2,360.00
-104.0,35.45,360.00
-104.0,35.7,360.00
-104.0,35.95,360.00
-104.0,36.2,360.00
-104.0,36.45,360.00
-103.75,28.2,360.00
-103.75,28.45,360.00
-103.75,28.7,360.00
-103.75,28.95,354.13
-103.75,29.2,345.52
-103.75,29.45,342.31
-103.75,29.7,353.84
-103.75,29.95,360.00
-103.75,30.2,360.00
-103.75,30.45,360.00
-103.75,30.7,190.26
-103.75,30.95,162.13
-103.75,31.2,88.34
-103.75,31.45,56.52
-103.75,31.7,53.37
-103.75,31.95,28.69
-103.75,32.2,27.52
-103.75,32.45,174.95
-103.75,32.7,173.28
-103.75,32.95,360.00
-103.75,33.2,360.00
-103.75,33.45,360.00
-103.75,33.7,360.00
-103.75,33.95,360.00
-103.75,34.2,360.00
-103.75,34.45,360.00
-103.75,34.7,360.00
-103.75,34.95,360.00
-103.75,35.2,360.00
-103.75,35.45,360.00
-103.75,35.7,360.00
-103.75,35.95,360.00
-103.75,36.2,360.00
-103.75,36.45,360.00
-103.5,28.2,360.00
-103.5,28.45,360.00
-103.5,28.7,360.00
-103.5,28.95,354.52
-103.5,29.2,350.54
-103.5,29.45,351.65
-103.5,29.7,354.74
-103.5,29.95,360.00
-103.5,30.2,360.00
-103.5,30.45,360.00
-103.5,30.7,154.99
-103.5,30.95,167.31
-103.5,31.2,43.82
-103.5,31.45,55.27
-103.5,31.7,49.14
-103.5,31.95,45.91
-103.5,32.2,59.81
-103.5,32.45,215.83
-103.5,32.7,303.39
-103.5,32.95,216.04
-103.5,33.2,220.66
-103.5,33.45,360.00
-103.5,33.7,360.00
-103.5,33.95,360.00
-103.5,34.2,360.00
-103.5,34.45,360.00
-103.5,34.7,360.00
-103.5,34.95,360.00
-103.5,35.2,360.00
-103.5,35.45,360.00
-103.5,35.7,360.00
-103.5,35.95,360.00
-103.5,36.2,360.00
-103.5,36.45,360.00
-103.25,28.2,360.00
-103.25,28.45,360.00
-103.25,28.7,360.00
-103.25,28.95,360.00
-103.25,29.2,355.48
-103.25,29.45,355.75
-103.25,29.7,360.00
-103.25,29.95,360.00
-103.25,30.2,360.00
-103.25,30.45,360.00
-103.25,30.7,272.44
-103.25,30.95,143.81
-103.25,31.2,45.14
-103.25,31.45,96.71
-103.25,31.7,170.36
-103.25,31.95,170.89
-103.25,32.2,121.21
-103.25,32.45,261.88
-103.25,32.7,324.71
-103.25,32.95,360.00
-103.25,33.2,360.00
-103.25,33.45,360.00
-103.25,33.7,360.00
-103.25,33.95,360.00
-103.25,34.2,360.00
-103.25,34.45,360.00
-103.25,34.7,360.00
-103.25,34.95,360.00
-103.25,35.2,360.00
-103.25,35.45,360.00
-103.25,35.7,360.00
-103.25,35.95,360.00
-103.25,36.2,360.00
-103.25,36.45,360.00
-103.0,28.2,360.00
-103.0,28.45,360.00
-103.0,28.7,360.00
-103.0,28.95,360.00
-103.0,29.2,360.00
-103.0,29.45,360.00
-103.0,29.7,360.00
-103.0,29.95,360.00
-103.0,30.2,360.00
-103.0,30.45,360.00
-103.0,30.7,285.57
-103.0,30.95,137.84
-103.0,31.2,109.91
-103.0,31.45,161.55
-103.0,31.7,196.40
-103.0,31.95,131.84
-103.0,32.2,166.91
-103.0,32.45,323.96
-103.0,32.7,259.42
-103.0,32.95,360.00
-103.0,33.2,360.00
-103.0,33.45,360.00
-103.0,33.7,360.00
-103.0,33.95,360.00
-103.0,34.2,360.00
-103.0,34.45,360.00
-103.0,34.7,360.00
-103.0,34.95,360.00
-103.0,35.2,360.00
-103.0,35.45,360.00
-103.0,35.7,360.00
-103.0,35.95,360.00
-103.0,36.2,360.00
-103.0,36.45,360.00
-102.75,28.2,360.00
-102.75,28.45,360.00
-102.75,28.7,360.00
-102.75,28.95,360.00
-102.75,29.2,360.00
-102.75,29.45,360.00
-102.75,29.7,360.00
-102.75,29.95,360.00
-102.75,30.2,360.00
-102.75,30.45,360.00
-102.75,30.7,360.00
-102.75,30.95,248.24
-102.75,31.2,207.76
-102.75,31.45,248.79
-102.75,31.7,131.78
-102.75,31.95,304.89
-102.75,32.2,204.54
-102.75,32.45,259.01
-102.75,32.7,360.00
-102.75,32.95,199.13
-102.75,33.2,360.00
-102.75,33.45,360.00
-102.75,33.7,360.00
-102.75,33.95,360.00
-102.75,34.2,360.00
-102.75,34.45,360.00
-102.75,34.7,360.00
-102.75,34.95,360.00
-102.75,35.2,360.00
-102.75,35.45,360.00
-102.75,35.7,360.00
-102.75,35.95,360.00
-102.75,36.2,360.00
-102.75,36.45,360.00
-102.5,28.2,360.00
-102.5,28.45,360.00
-102.5,28.7,360.00
-102.5,28.95,360.00
-102.5,29.2,360.00
-102.5,29.45,360.00
-102.5,29.7,360.00
-102.5,29.95,360.00
-102.5,30.2,360.00
-102.5,30.45,360.00
-102.5,30.7,360.00
-102.5,30.95,290.57
-102.5,31.2,211.89
-102.5,31.45,185.46
-102.5,31.7,142.35
-102.5,31.95,232.05
-102.5,32.2,153.74
-102.5,32.45,176.08
-102.5,32.7,324.91
-102.5,32.95,360.00
-102.5,33.2,360.00
-102.5,33.45,360.00
-102.5,33.7,360.00
-102.5,33.95,360.00
-102.5,34.2,360.00
-102.5,34.45,360.00
-102.5,34.7,360.00
-102.5,34.95,360.00
-102.5,35.2,360.00
-102.5,35.45,360.00
-102.5,35.7,360.00
-102.5,35.95,360.00
-102.5,36.2,360.00
-102.5,36.45,360.00
-102.25,28.2,360.00
-102.25,28.45,360.00
-102.25,28.7,360.00
-102.25,28.95,360.00
-102.25,29.2,360.00
-102.25,29.45,360.00
-102.25,29.7,360.00
-102.25,29.95,360.00
-102.25,30.2,360.00
-102.25,30.45,360.00
-102.25,30.7,360.00
-102.25,30.95,360.00
-102.25,31.2,360.00
-102.25,31.45,207.11
-102.25,31.7,225.70
-102.25,31.95,72.62
-102.25,32.2,112.01
-102.25,32.45,110.70
-102.25,32.7,212.70
-102.25,32.95,360.00
-102.25,33.2,360.00
-102.25,33.45,360.00
-102.25,33.7,360.00
-102.25,33.95,360.00
-102.25,34.2,360.00
-102.25,34.45,360.00
-102.25,34.7,360.00
-102.25,34.95,360.00
-102.25,35.2,360.00
-102.25,35.45,360.00
-102.25,35.7,360.00
-102.25,35.95,360.00
-102.25,36.2,360.00
-102.25,36.45,360.00
-102.0,28.2,360.00
-102.0,28.45,360.00
-102.0,28.7,360.00
-102.0,28.95,360.00
-102.0,29.2,360.00
-102.0,29.45,360.00
-102.0,29.7,360.00
-102.0,29.95,360.00
-102.0,30.2,360.00
-102.0,30.45,360.00
-102.0,30.7,360.00
-102.0,30.95,360.00
-102.0,31.2,360.00
-102.0,31.45,154.59
-102.0,31.7,179.60
-102.0,31.95,62.83
-102.0,32.2,56.81
-102.0,32.45,77.13
-102.0,32.7,221.83
-102.0,32.95,256.86
-102.0,33.2,360.00
-102.0,33.45,360.00
-102.0,33.7,360.00
-102.0,33.95,360.00
-102.0,34.2,360.00
-102.0,34.45,360.00
-102.0,34.7,360.00
-102.0,34.95,261.59
-102.0,35.2,232.65
-102.0,35.45,320.43
-102.0,35.7,360.00
-102.0,35.95,360.00
-102.0,36.2,360.00
-102.0,36.45,360.00
-101.75,28.2,360.00
-101.75,28.45,360.00
-101.75,28.7,360.00
-101.75,28.95,360.00
-101.75,29.2,360.00
-101.75,29.45,360.00
-101.75,29.7,360.00
-101.75,29.95,360.00
-101.75,30.2,360.00
-101.75,30.45,360.00
-101.75,30.7,360.00
-101.75,30.95,360.00
-101.75,31.2,360.00
-101.75,31.45,219.50
-101.75,31.7,250.10
-101.75,31.95,138.59
-101.75,32.2,89.44
-101.75,32.45,57.31
-101.75,32.7,158.11
-101.75,32.95,215.26
-101.75,33.2,360.00
-101.75,33.45,360.00
-101.75,33.7,360.00
-101.75,33.95,360.00
-101.75,34.2,360.00
-101.75,34.45,360.00
-101.75,34.7,360.00
-101.75,34.95,242.47
-101.75,35.2,150.08
-101.75,35.45,229.71
-101.75,35.7,307.05
-101.75,35.95,360.00
-101.75,36.2,360.00
-101.75,36.45,360.00
-101.5,28.2,360.00
-101.5,28.45,360.00
-101.5,28.7,360.00
-101.5,28.95,360.00
-101.5,29.2,360.00
-101.5,29.45,360.00
-101.5,29.7,360.00
-101.5,29.95,360.00
-101.5,30.2,360.00
-101.5,30.45,360.00
-101.5,30.7,360.00
-101.5,30.95,360.00
-101.5,31.2,360.00
-101.5,31.45,355.17
-101.5,31.7,235.34
-101.5,31.95,136.92
-101.5,32.2,88.89
-101.5,32.45,99.53
-101.5,32.7,103.34
-101.5,32.95,136.26
-101.5,33.2,360.00
-101.5,33.45,360.00
-101.5,33.7,360.00
-101.5,33.95,360.00
-101.5,34.2,360.00
-101.5,34.45,360.00
-101.5,34.7,360.00
-101.5,34.95,251.95
-101.5,35.2,220.21
-101.5,35.45,303.51
-101.5,35.7,360.00
-101.5,35.95,360.00
-101.5,36.2,360.00
-101.5,36.45,360.00
-101.25,28.2,360.00
-101.25,28.45,360.00
-101.25,28.7,360.00
-101.25,28.95,360.00
-101.25,29.2,360.00
-101.25,29.45,360.00
-101.25,29.7,360.00
-101.25,29.95,360.00
-101.25,30.2,360.00
-101.25,30.45,360.00
-101.25,30.7,360.00
-101.25,30.95,360.00
-101.25,31.2,360.00
-101.25,31.45,360.00
-101.25,31.7,257.92
-101.25,31.95,141.68
-101.25,32.2,155.02
-101.25,32.45,140.84
-101.25,32.7,84.35
-101.25,32.95,162.56
-101.25,33.2,232.08
-101.25,33.45,202.65
-101.25,33.7,360.00
-101.25,33.95,360.00
-101.25,34.2,360.00
-101.25,34.45,360.00
-101.25,34.7,360.00
-101.25,34.95,360.00
-101.25,35.2,360.00
-101.25,35.45,360.00
-101.25,35.7,360.00
-101.25,35.95,360.00
-101.25,36.2,360.00
-101.25,36.45,360.00
-101.0,28.2,360.00
-101.0,28.45,360.00
-101.0,28.7,360.00
-101.0,28.95,360.00
-101.0,29.2,360.00
-101.0,29.45,360.00
-101.0,29.7,360.00
-101.0,29.95,360.00
-101.0,30.2,360.00
-101.0,30.45,360.00
-101.0,30.7,360.00
-101.0,30.95,360.00
-101.0,31.2,360.00
-101.0,31.45,360.00
-101.0,31.7,250.66
-101.0,31.95,230.51
-101.0,32.2,238.11
-101.0,32.45,209.09
-101.0,32.7,120.51
-101.0,32.95,107.36
-101.0,33.2,230.39
-101.0,33.45,210.67
-101.0,33.7,360.00
-101.0,33.95,360.00
-101.0,34.2,360.00
-101.0,34.45,360.00
-101.0,34.7,360.00
-101.0,34.95,360.00
-101.0,35.2,360.00
-101.0,35.45,360.00
-101.0,35.7,360.00
-101.0,35.95,360.00
-101.0,36.2,360.00
-101.0,36.45,360.00
-100.75,28.2,360.00
-100.75,28.45,357.65
-100.75,28.7,360.00
-100.75,28.95,360.00
-100.75,29.2,360.00
-100.75,29.45,360.00
-100.75,29.7,360.00
-100.75,29.95,360.00
-100.75,30.2,360.00
-100.75,30.45,360.00
-100.75,30.7,360.00
-100.75,30.95,360.00
-100.75,31.2,360.00
-100.75,31.45,360.00
-100.75,31.7,233.79
-100.75,31.95,247.23
-100.75,32.2,360.00
-100.75,32.45,248.28
-100.75,32.7,125.87
-100.75,32.95,123.91
-100.75,33.2,292.93
-100.75,33.45,210.69
-100.75,33.7,360.00
-100.75,33.95,360.00
-100.75,34.2,360.00
-100.75,34.45,360.00
-100.75,34.7,360.00
-100.75,34.95,360.00
-100.75,35.2,360.00
-100.75,35.45,360.00
-100.75,35.7,360.00
-100.75,35.95,360.00
-100.75,36.2,360.00
-100.75,36.45,360.00
-100.5,28.2,354.89
-100.5,28.45,353.88
-100.5,28.7,357.65
-100.5,28.95,360.00
-100.5,29.2,360.00
-100.5,29.45,360.00
-100.5,29.7,360.00
-100.5,29.95,360.00
-100.5,30.2,360.00
-100.5,30.45,360.00
-100.5,30.7,360.00
-100.5,30.95,360.00
-100.5,31.2,360.00
-100.5,31.45,360.00
-100.5,31.7,360.00
-100.5,31.95,360.00
-100.5,32.2,360.00
-100.5,32.45,329.08
-100.5,32.7,290.81
-100.5,32.95,267.58
-100.5,33.2,176.62
-100.5,33.45,169.85
-100.5,33.7,360.00
-100.5,33.95,360.00
-100.5,34.2,360.00
-100.5,34.45,360.00
-100.5,34.7,360.00
-100.5,34.95,360.00
-100.5,35.2,360.00
-100.5,35.45,360.00
-100.5,35.7,360.00
-100.5,35.95,360.00
-100.5,36.2,360.00
-100.5,36.45,360.00
-100.25,28.2,280.78
-100.25,28.45,179.46
-100.25,28.7,353.23
-100.25,28.95,360.00
-100.25,29.2,360.00
-100.25,29.45,360.00
-100.25,29.7,360.00
-100.25,29.95,360.00
-100.25,30.2,360.00
-100.25,30.45,360.00
-100.25,30.7,360.00
-100.25,30.95,360.00
-100.25,31.2,360.00
-100.25,31.45,360.00
-100.25,31.7,360.00
